experiment,run.no,instance.ddist.type,instance.ddist.name,instance.ddist.transition_estimator,instance.ddist.emission_estimator,instance.evaluator.data_distribution,instance.evaluator.vocab_len,instance.evaluator.max_len,instance.evaluator.measure_mask,instance.evaluator.type,instance.no,iteration.case_origin,iteration.no,row.no,row.prob,row.tprob,row.eprob,row.sparsity,row.similarity,row.feasibility,row.delta,row.viability,row.pred_score,row.true_outcome,row.pred_outcome,row.event
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,1,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.43864468864468864,0.7174667629461609,0.3191827767762926,0.999193012714386,2.474487241081528,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,2,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.5943223443223442,0.7180461349989102,0.3995783092993014,0.9991929531097412,2.711139741730297,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,3,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6172161172161172,0.8461326440605614,0.3191827767762926,0.3333333432674408,2.115864881320412,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,4,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.6593406593406594,0.7705832819398128,0.3995783092993014,0.3333333730697632,2.1628356236495367,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,5,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.5503663003663003,0.7688986317065338,0.3191827767762926,0.3333333432674408,1.9717810521165675,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,6,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.5906593406593407,0.7069945811961382,0.3995783092993014,0.3333333730697632,2.0305656042245435,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,7,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.5228937728937728,0.7812338188540406,0.3191827767762926,0.9991796612739563,2.6224900297980622,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,8,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.6456043956043955,0.7677758208144694,0.3995783092993014,0.9991796612739563,2.8121381869921227,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,9,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6309523809523809,0.8195614642842854,0.3191827767762926,0.3333333134651184,2.1030299354780775,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,10,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.6272893772893773,0.7618284487392397,0.3995783092993014,0.3333333432674408,2.1220294785953593,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,11,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6794871794871795,0.845149822611945,0.3191827767762926,0.3333333432674408,2.177153122142858,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,12,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.6868131868131868,0.7731659783347371,0.3995783092993014,0.3333333730697632,2.1928908475169884,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,13,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6272893772893773,0.8181824698233008,0.3191827767762926,0.3333333432674408,2.0979879671564117,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,14,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.5906593406593407,0.7170620860803021,0.3995783092993014,0.3333333730697632,2.040633109108707,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,15,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6135531135531136,0.8063598243383908,0.3191827767762926,0.3333333432674408,2.072429057935238,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,16,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.5888278388278388,0.7138636810553998,0.3995783092993014,0.3333333730697632,2.035603202252303,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,17,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.510989010989011,0.7697331587732363,0.3191827767762926,0.9991915822029114,2.5990965287414514,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,18,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.5915750915750916,0.7334228118413284,0.3995783092993014,0.9991915225982666,2.723767735313988,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,19,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.684981684981685,0.8454574493770212,0.3191827767762926,0.3333333432674408,2.1829552544024398,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,20,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.7261904761904762,0.81898088744472,0.3995783092993014,0.3333333730697632,2.2780830460042605,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,21,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6382783882783882,0.8041685123078556,0.3191827767762926,0.3333333432674408,2.094963020629977,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,22,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.6886446886446886,0.7724091497531406,0.3995783092993014,0.3333333730697632,2.1939655207668936,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,23,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6153846153846154,0.8329467109298304,0.3191827767762926,0.3333333432674408,2.100847446358179,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,24,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.63003663003663,0.7490036031134135,0.3995783092993014,0.3333333730697632,2.111951915519108,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,25,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.673992673992674,0.8291298133881022,0.3191827767762926,0.3333333432674408,2.1556386074245095,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,26,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.7252747252747253,0.8042434202449353,0.3995783092993014,0.3333333730697632,2.262429827888725,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,27,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6135531135531136,0.7885169443687661,0.3191827767762926,0.3333333432674408,2.054586177965613,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,28,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.7234432234432234,0.7897803099118476,0.3995783092993014,0.3333333730697632,2.2461352157241357,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,true_cases,29,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.5146520146520146,0.7386835679255419,0.3191827767762926,0.999190628528595,2.571708987882444,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_EmissionProbIndependentFeatures,MarkovChainProbability,EmissionProbIndependentFeatures,486,35,27,1111,ImprovementMeasure,1,sampled_cases,30,1,1.7508600522927397e-11,0.00010433073294611146,1.6781824519502686e-07,0.5897435897435898,0.7039427359116014,0.3995783092993014,0.999190628528595,2.6924552634830876,0.0002617007994558662,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,1,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.43864468864468864,0.7174667629461609,0.3191827767762926,0.999193012714386,2.474487241081528,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,2,1,1.37141483518572e-28,5.225763459484685e-07,2.62433392903887e-22,0.4624542124542125,0.649173576087021,0.0929058990789132,0.999193012714386,2.2037267003345327,0.0002616593847051263,0,0,[ 0.  0. 33.  1.  2.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 25. 24. 25. 14. 13. 15. 16. 14. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,3,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6172161172161172,0.8461326440605614,0.3191827767762926,0.3333333432674408,2.115864881320412,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,4,1,1.37141483518572e-28,5.225763459484685e-07,2.62433392903887e-22,0.5302197802197802,0.7013493865370672,0.0929058990789132,0.3333333432674408,1.6578084091032013,0.0002616593847051263,0,0,[ 0.  0. 33.  1.  2.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 25. 24. 25. 14. 13. 15. 16. 14. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,5,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.5503663003663003,0.7688986317065338,0.3191827767762926,0.3333333432674408,1.9717810521165675,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,6,1,1.37141483518572e-28,5.225763459484685e-07,2.62433392903887e-22,0.5238095238095238,0.6822609867768752,0.0929058990789132,0.3333333432674408,1.6323097529327528,0.0002616593847051263,0,0,[ 0.  0. 33.  1.  2.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 25. 24. 25. 14. 13. 15. 16. 14. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,7,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.5228937728937728,0.7812338188540406,0.3191827767762926,0.9991796612739563,2.6224900297980622,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,8,1,1.37141483518572e-28,5.225763459484685e-07,2.62433392903887e-22,0.5283882783882784,0.7032711324054344,0.0929058990789132,0.9991796612739563,2.3237449711465823,0.0002616593847051263,0,0,[ 0.  0. 33.  1.  2.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 25. 24. 25. 14. 13. 15. 16. 14. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,9,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6309523809523809,0.8195614642842854,0.3191827767762926,0.3333333134651184,2.1030299354780775,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,10,1,1.37141483518572e-28,5.225763459484685e-07,2.62433392903887e-22,0.5119047619047619,0.6831875983661825,0.0929058990789132,0.3333333134651184,1.621331572814976,0.0002616593847051263,0,0,[ 0.  0. 33.  1.  2.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 25. 24. 25. 14. 13. 15. 16. 14. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,11,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6794871794871795,0.845149822611945,0.3191827767762926,0.3333333432674408,2.177153122142858,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,12,1,1.37141483518572e-28,5.225763459484685e-07,2.62433392903887e-22,0.5521978021978022,0.6995647388770267,0.0929058990789132,0.3333333432674408,1.678001783421183,0.0002616593847051263,0,0,[ 0.  0. 33.  1.  2.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 25. 24. 25. 14. 13. 15. 16. 14. 13. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,13,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6272893772893773,0.8181824698233008,0.3191827767762926,0.3333333432674408,2.0979879671564117,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
