,trace,input_x_seq_len,pred_y,true_y,is_correct
0,0,4,4,4,True
1,1,6,8,8,True
2,2,6,4,4,True
3,3,5,4,4,True
4,4,6,4,4,True
5,5,5,4,4,True
6,6,4,4,4,True
7,7,6,4,4,True
8,8,6,4,4,True
9,9,6,4,4,True
10,10,6,4,4,True
11,11,6,4,4,True
12,12,16,4,4,True
13,13,8,4,4,True
14,14,6,4,4,True
15,15,5,4,4,True
16,16,5,4,4,True
17,17,6,4,4,True
18,18,5,4,4,True
19,19,5,4,4,True
20,20,5,4,4,True
21,21,6,4,4,True
22,22,4,4,4,True
23,23,8,4,4,True
24,24,6,4,4,True
25,25,5,4,4,True
26,26,5,4,4,True
27,27,5,4,4,True
28,28,5,4,4,True
29,29,4,4,4,True
30,30,5,4,4,True
31,31,6,4,4,True
32,32,6,4,4,True
33,33,5,4,4,True
34,34,5,4,4,True
35,35,5,4,4,True
36,36,5,4,4,True
37,37,6,4,4,True
38,38,5,4,4,True
39,39,8,4,4,True
40,40,5,4,4,True
41,41,6,4,4,True
42,42,6,4,4,True
43,43,3,10,8,False
44,44,6,4,4,True
45,45,5,4,4,True
46,46,5,4,4,True
47,47,5,4,4,True
48,48,5,4,4,True
49,49,6,4,4,True
50,50,9,4,4,True
51,51,4,4,4,True
52,52,4,4,4,True
53,53,5,4,4,True
54,54,1,9,9,True
55,55,7,4,4,True
56,56,5,4,4,True
57,57,5,4,4,True
58,58,5,4,4,True
59,59,5,4,4,True
60,60,4,4,4,True
61,61,5,4,4,True
62,62,5,4,4,True
63,63,4,4,4,True
64,64,5,4,4,True
65,65,6,4,4,True
66,66,5,4,4,True
67,67,6,4,4,True
68,68,3,8,8,True
69,69,6,4,4,True
70,70,5,4,4,True
71,71,3,10,8,False
72,72,3,10,8,False
73,73,4,10,8,False
74,74,9,4,4,True
75,75,4,4,4,True
76,76,4,4,4,True
77,77,9,4,4,True
78,78,4,4,4,True
79,79,5,4,4,True
80,80,5,4,4,True
81,81,5,4,4,True
82,82,6,4,4,True
83,83,8,4,4,True
84,84,5,4,4,True
85,85,4,4,4,True
86,86,6,4,4,True
87,87,6,4,4,True
88,88,6,4,4,True
89,89,5,4,4,True
90,90,4,4,4,True
91,91,5,4,4,True
92,92,5,4,4,True
93,93,5,4,4,True
94,94,5,4,4,True
95,95,3,8,8,True
96,96,5,4,4,True
97,97,5,4,4,True
98,98,1,9,9,True
99,99,4,8,8,True
100,100,4,4,4,True
101,101,5,4,4,True
102,102,5,4,4,True
103,103,3,8,8,True
104,104,3,8,8,True
105,105,5,4,4,True
106,106,5,4,4,True
107,107,6,4,4,True
108,108,5,4,4,True
109,109,8,4,4,True
110,110,4,4,4,True
111,111,5,4,4,True
112,112,5,4,4,True
113,113,6,4,4,True
114,114,6,4,4,True
115,115,5,4,4,True
116,116,4,4,4,True
117,117,8,4,4,True
118,118,4,4,4,True
119,119,6,4,4,True
120,120,6,4,4,True
121,121,6,4,4,True
122,122,8,4,4,True
123,123,4,4,4,True
124,124,5,4,4,True
125,125,5,4,4,True
126,126,5,4,4,True
127,127,6,4,4,True
128,128,5,4,4,True
129,129,4,4,4,True
130,130,5,4,4,True
131,131,5,4,4,True
132,132,5,4,4,True
133,133,5,4,4,True
134,134,4,4,4,True
135,135,5,4,4,True
136,136,6,4,4,True
137,137,4,4,4,True
138,138,6,4,4,True
139,139,5,4,4,True
140,140,5,4,4,True
141,141,5,4,4,True
142,142,6,4,4,True
143,143,5,4,4,True
144,144,4,4,4,True
145,145,9,4,4,True
146,146,4,4,4,True
147,147,6,4,4,True
148,148,5,4,4,True
149,149,6,4,4,True
150,150,5,4,4,True
151,151,4,4,4,True
152,152,4,4,4,True
153,153,5,4,4,True
154,154,1,9,9,True
155,155,5,4,4,True
156,156,3,8,8,True
157,157,5,4,4,True
158,158,5,4,4,True
159,159,4,6,4,False
160,160,5,4,4,True
161,161,5,4,4,True
162,162,5,4,4,True
163,163,6,4,4,True
164,164,5,4,4,True
165,165,5,4,4,True
166,166,6,4,4,True
167,167,5,4,4,True
168,168,4,4,4,True
169,169,5,4,4,True
170,170,5,4,4,True
171,171,4,4,4,True
172,172,6,4,4,True
173,173,5,4,4,True
174,174,5,4,4,True
175,175,3,8,8,True
176,176,5,4,4,True
177,177,5,4,4,True
178,178,6,4,4,True
179,179,8,4,4,True
180,180,5,4,4,True
181,181,4,4,4,True
182,182,4,4,4,True
183,183,5,4,4,True
184,184,5,4,4,True
185,185,3,6,6,True
186,186,6,4,4,True
187,187,5,4,4,True
188,188,9,4,4,True
189,189,9,4,4,True
190,190,5,4,4,True
191,191,6,4,4,True
192,192,4,4,4,True
193,193,6,4,4,True
194,194,8,4,4,True
195,195,6,4,4,True
196,196,5,4,4,True
197,197,5,4,4,True
198,198,5,4,4,True
199,199,5,4,4,True
200,200,5,4,4,True
201,201,6,4,4,True
202,202,9,4,4,True
203,203,4,4,4,True
204,204,9,4,4,True
205,205,5,4,4,True
206,206,5,4,4,True
207,207,5,4,4,True
208,208,5,4,4,True
209,209,5,4,4,True
210,210,9,4,4,True
211,211,4,4,4,True
212,212,5,4,4,True
213,213,6,4,4,True
214,214,5,4,4,True
215,215,5,4,4,True
216,216,5,4,4,True
217,217,4,4,4,True
218,218,6,4,4,True
219,219,5,4,4,True
220,220,6,4,4,True
221,221,5,4,4,True
222,222,6,4,4,True
223,223,6,4,4,True
224,224,6,4,4,True
225,225,4,4,4,True
226,226,5,4,4,True
227,227,5,4,4,True
228,228,6,4,4,True
229,229,1,9,9,True
230,230,6,4,4,True
231,231,5,4,4,True
232,232,5,4,4,True
233,233,5,4,4,True
234,234,6,4,4,True
235,235,4,4,4,True
236,236,6,4,4,True
237,237,6,4,4,True
238,238,6,4,4,True
239,239,6,4,4,True
240,240,6,4,4,True
241,241,4,4,4,True
242,242,4,4,4,True
243,243,9,4,4,True
244,244,6,4,4,True
245,245,5,4,4,True
246,246,5,4,4,True
247,247,4,4,4,True
248,248,5,4,4,True
249,249,5,4,4,True
250,250,4,4,4,True
251,251,5,4,4,True
252,252,8,4,4,True
253,253,6,4,4,True
254,254,8,4,4,True
255,255,4,4,4,True
256,256,5,4,4,True
257,257,11,4,4,True
258,258,4,4,4,True
259,259,5,4,4,True
260,260,5,4,4,True
261,261,9,4,4,True
262,262,5,4,4,True
263,263,5,4,4,True
264,264,5,4,4,True
265,265,5,4,4,True
266,266,5,4,4,True
267,267,6,4,4,True
268,268,3,8,8,True
269,269,3,6,6,True
270,270,5,4,4,True
271,271,4,4,4,True
272,272,5,4,4,True
273,273,6,4,4,True
274,274,9,4,4,True
275,275,5,4,4,True
276,276,5,4,4,True
277,277,5,4,4,True
278,278,5,4,4,True
279,279,4,4,4,True
280,280,6,4,4,True
281,281,5,4,4,True
282,282,6,4,4,True
283,283,4,4,4,True
284,284,10,4,4,True
285,285,5,4,4,True
286,286,5,4,4,True
287,287,5,4,4,True
288,288,5,4,4,True
289,289,6,4,4,True
290,290,8,4,4,True
291,291,5,4,4,True
292,292,5,4,4,True
293,293,5,4,4,True
294,294,6,4,4,True
295,295,5,4,4,True
296,296,5,4,4,True
297,297,10,4,4,True
298,298,4,4,4,True
299,299,5,4,4,True
300,300,4,4,4,True
301,301,5,4,4,True
302,302,6,4,4,True
303,303,5,4,4,True
304,304,5,4,4,True
305,305,4,8,8,True
306,306,4,4,4,True
307,307,5,4,4,True
308,308,5,4,4,True
309,309,5,4,4,True
310,310,5,4,4,True
311,311,6,4,4,True
312,312,5,4,4,True
313,313,4,4,4,True
314,314,5,4,4,True
315,315,6,4,4,True
316,316,5,4,4,True
317,317,5,4,4,True
318,318,5,4,4,True
319,319,5,4,4,True
320,320,5,4,4,True
321,321,5,4,4,True
322,322,5,4,4,True
323,323,6,4,4,True
324,324,5,4,4,True
325,325,5,4,4,True
326,326,6,4,4,True
327,327,6,4,4,True
328,328,6,4,4,True
329,329,6,4,4,True
330,330,6,4,4,True
331,331,5,4,4,True
332,332,5,4,4,True
333,333,6,4,4,True
334,334,6,4,4,True
335,335,6,4,4,True
336,336,5,4,4,True
337,337,4,4,4,True
338,338,5,4,4,True
339,339,5,4,4,True
340,340,5,4,4,True
341,341,3,8,8,True
342,342,5,4,4,True
343,343,6,4,4,True
344,344,5,4,4,True
345,345,5,4,4,True
346,346,5,4,4,True
347,347,6,4,4,True
348,348,6,4,4,True
349,349,4,4,4,True
350,350,5,4,4,True
351,351,5,8,8,True
352,352,6,4,4,True
353,353,6,4,4,True
354,354,5,4,4,True
355,355,6,4,4,True
356,356,5,4,4,True
357,357,4,4,4,True
358,358,5,4,4,True
359,359,4,8,8,True
360,360,5,4,4,True
361,361,5,4,4,True
362,362,6,4,4,True
363,363,5,4,4,True
364,364,5,4,4,True
365,365,5,4,4,True
366,366,5,4,4,True
367,367,4,4,4,True
368,368,6,4,4,True
369,369,5,4,4,True
370,370,5,4,4,True
371,371,5,4,4,True
372,372,5,4,4,True
373,373,6,4,4,True
374,374,5,4,4,True
375,375,4,8,8,True
376,376,5,4,4,True
377,377,11,4,4,True
378,378,5,4,4,True
379,379,4,4,4,True
380,380,5,4,4,True
381,381,5,4,4,True
382,382,6,4,4,True
383,383,5,4,4,True
384,384,5,4,4,True
385,385,8,4,4,True
386,386,5,4,4,True
387,387,6,4,4,True
388,388,8,4,4,True
389,389,5,4,4,True
390,390,9,4,4,True
391,391,3,8,8,True
392,392,7,8,8,True
393,393,6,4,4,True
394,394,6,4,4,True
395,395,5,4,4,True
396,396,3,8,8,True
397,397,5,4,4,True
398,398,6,4,4,True
399,399,6,4,4,True
400,400,5,4,4,True
401,401,5,4,4,True
402,402,5,4,4,True
403,403,5,4,4,True
404,404,9,4,4,True
405,405,5,4,4,True
406,406,5,4,4,True
407,407,6,4,4,True
408,408,4,8,8,True
409,409,5,4,4,True
410,410,6,4,4,True
411,411,6,4,4,True
412,412,6,4,4,True
413,413,6,4,4,True
414,414,1,9,9,True
415,415,5,4,4,True
416,416,5,4,4,True
417,417,6,4,4,True
418,418,4,6,4,False
419,419,5,4,4,True
420,420,5,4,4,True
421,421,4,4,4,True
422,422,6,4,4,True
423,423,6,4,4,True
424,424,4,6,4,False
425,425,6,4,4,True
426,426,5,4,4,True
427,427,6,4,4,True
428,428,8,4,4,True
429,429,6,4,4,True
430,430,3,8,8,True
431,431,6,4,4,True
432,432,4,6,4,False
433,433,5,4,4,True
434,434,6,8,8,True
435,435,6,4,4,True
436,436,6,4,4,True
437,437,5,4,4,True
438,438,6,4,4,True
439,439,6,4,4,True
440,440,4,4,4,True
441,441,6,4,4,True
442,442,5,4,4,True
443,443,5,4,4,True
444,444,5,4,4,True
445,445,4,4,4,True
446,446,7,10,8,False
447,447,6,4,4,True
448,448,4,4,4,True
449,449,6,4,4,True
450,450,5,4,4,True
451,451,5,4,4,True
452,452,8,4,4,True
453,453,5,4,4,True
454,454,5,4,4,True
455,455,5,4,4,True
456,456,5,4,4,True
457,457,3,8,8,True
458,458,5,4,4,True
459,459,5,4,4,True
460,460,5,4,4,True
461,461,5,4,4,True
462,462,4,4,4,True
463,463,5,4,4,True
464,464,5,4,4,True
465,465,6,4,4,True
466,466,14,4,4,True
467,467,5,4,4,True
468,468,5,4,4,True
469,469,5,4,4,True
470,470,5,4,4,True
471,471,5,4,4,True
472,472,6,4,4,True
473,473,5,4,4,True
474,474,5,4,4,True
475,475,5,4,4,True
476,476,1,9,9,True
477,477,6,4,4,True
478,478,5,4,4,True
479,479,4,4,4,True
480,480,5,4,4,True
481,481,6,4,4,True
482,482,4,4,4,True
483,483,5,4,4,True
484,484,5,4,4,True
485,485,5,4,4,True
486,486,4,4,4,True
487,487,12,4,4,True
488,488,5,4,4,True
489,489,6,4,4,True
490,490,9,4,4,True
491,491,10,4,4,True
492,492,6,8,8,True
493,493,14,4,4,True
494,494,4,4,4,True
495,495,5,4,4,True
496,496,6,4,4,True
497,497,5,4,4,True
498,498,5,4,4,True
499,499,5,4,4,True
500,500,5,4,4,True
501,501,5,4,4,True
502,502,10,4,4,True
503,503,5,4,4,True
504,504,5,4,4,True
505,505,5,4,4,True
506,506,9,4,4,True
507,507,5,4,4,True
508,508,4,4,4,True
509,509,5,4,4,True
510,510,4,4,4,True
511,511,5,4,4,True
512,512,4,4,4,True
513,513,5,4,4,True
514,514,5,4,4,True
515,515,6,4,4,True
516,516,10,4,4,True
517,517,5,4,4,True
518,518,9,4,4,True
519,519,5,4,4,True
520,520,5,4,4,True
521,521,5,4,4,True
522,522,6,4,4,True
523,523,4,4,4,True
524,524,6,4,4,True
525,525,5,4,4,True
526,526,6,4,4,True
527,527,5,4,4,True
528,528,9,4,4,True
529,529,5,4,4,True
530,530,5,4,4,True
531,531,6,4,4,True
532,532,6,4,4,True
533,533,5,4,4,True
534,534,5,4,4,True
535,535,6,4,4,True
536,536,11,4,4,True
537,537,5,4,4,True
538,538,5,4,4,True
539,539,5,4,4,True
540,540,5,4,4,True
541,541,6,4,4,True
542,542,5,4,4,True
543,543,5,4,4,True
544,544,5,4,4,True
545,545,5,4,4,True
546,546,5,4,4,True
547,547,6,4,4,True
548,548,4,4,4,True
549,549,5,4,4,True
550,550,6,4,4,True
551,551,8,4,4,True
552,552,5,4,4,True
553,553,5,4,4,True
554,554,5,4,4,True
555,555,5,4,4,True
556,556,4,4,4,True
557,557,4,4,4,True
558,558,6,4,4,True
559,559,4,4,4,True
560,560,5,4,4,True
561,561,6,4,4,True
562,562,5,4,4,True
563,563,6,4,4,True
564,564,6,4,4,True
565,565,4,4,4,True
566,566,5,4,4,True
567,567,5,4,4,True
568,568,5,4,4,True
569,569,9,4,4,True
570,570,5,4,4,True
571,571,8,4,4,True
572,572,5,4,4,True
573,573,6,4,4,True
574,574,5,4,4,True
575,575,9,4,4,True
576,576,5,4,4,True
577,577,5,4,4,True
578,578,8,8,8,True
579,579,5,4,4,True
580,580,5,4,4,True
581,581,6,4,4,True
582,582,6,4,4,True
583,583,6,4,4,True
584,584,5,4,4,True
585,585,4,4,4,True
586,586,5,4,4,True
587,587,5,4,4,True
588,588,5,4,4,True
589,589,8,4,4,True
590,590,6,4,4,True
591,591,5,4,4,True
592,592,5,4,4,True
593,593,5,4,4,True
594,594,5,4,4,True
595,595,5,4,4,True
596,596,5,4,4,True
597,597,6,4,4,True
598,598,5,4,4,True
599,599,4,4,4,True
600,600,6,4,4,True
601,601,6,4,4,True
602,602,5,4,4,True
603,603,4,4,4,True
604,604,5,4,4,True
605,605,4,4,4,True
606,606,5,4,4,True
607,607,5,4,4,True
608,608,6,4,4,True
609,609,1,9,9,True
610,610,4,4,4,True
611,611,4,4,4,True
612,612,5,4,4,True
613,613,8,4,4,True
614,614,8,4,4,True
615,615,4,4,4,True
616,616,6,4,4,True
617,617,5,4,4,True
618,618,6,4,4,True
619,619,5,4,4,True
620,620,8,4,4,True
621,621,4,4,4,True
622,622,5,4,4,True
623,623,4,4,4,True
624,624,5,4,4,True
625,625,5,4,4,True
626,626,5,4,4,True
627,627,6,4,4,True
628,628,6,4,4,True
629,629,8,4,4,True
630,630,5,4,4,True
631,631,5,4,4,True
632,632,6,4,4,True
633,633,5,4,4,True
634,634,4,4,4,True
635,635,6,4,4,True
636,636,5,4,4,True
637,637,4,4,4,True
638,638,5,4,4,True
639,639,6,4,4,True
640,640,4,4,4,True
641,641,5,4,4,True
642,642,5,4,4,True
643,643,5,4,4,True
644,644,6,4,4,True
645,645,4,4,4,True
646,646,8,4,4,True
647,647,4,4,4,True
648,648,5,4,4,True
649,649,4,4,4,True
650,650,4,4,4,True
651,651,9,4,4,True
652,652,5,4,4,True
653,653,5,4,4,True
654,654,6,4,4,True
655,655,5,4,4,True
656,656,6,4,4,True
657,657,8,4,4,True
658,658,5,4,4,True
659,659,8,4,4,True
660,660,8,4,4,True
661,661,5,4,4,True
662,662,1,9,9,True
663,663,6,4,4,True
664,664,5,4,4,True
665,665,5,4,4,True
666,666,5,4,4,True
667,667,6,4,4,True
668,668,6,4,4,True
669,669,6,4,4,True
670,670,5,4,4,True
671,671,6,4,4,True
672,672,3,8,8,True
673,673,5,4,4,True
674,674,4,4,4,True
675,675,4,4,4,True
676,676,5,4,4,True
677,677,5,4,4,True
678,678,4,4,4,True
679,679,6,4,4,True
680,680,5,4,4,True
681,681,6,4,4,True
682,682,6,4,4,True
683,683,4,4,4,True
684,684,5,4,4,True
685,685,5,4,4,True
686,686,6,4,4,True
687,687,3,8,8,True
688,688,5,4,4,True
689,689,6,4,4,True
690,690,9,4,4,True
691,691,10,4,4,True
692,692,8,4,4,True
693,693,8,4,4,True
694,694,6,4,4,True
695,695,5,4,4,True
696,696,5,4,4,True
697,697,6,4,4,True
698,698,8,4,4,True
699,699,5,4,4,True
700,700,2,6,14,False
701,701,5,4,4,True
702,702,6,4,4,True
703,703,5,4,4,True
704,704,5,4,4,True
705,705,6,4,4,True
706,706,4,4,4,True
707,707,6,4,4,True
708,708,3,6,6,True
709,709,5,4,4,True
710,710,5,4,4,True
711,711,5,4,4,True
712,712,4,4,4,True
713,713,4,8,8,True
714,714,6,4,4,True
715,715,4,4,4,True
716,716,5,4,4,True
717,717,5,4,4,True
718,718,4,4,4,True
719,719,6,4,4,True
720,720,5,4,4,True
721,721,5,4,4,True
722,722,5,4,4,True
723,723,4,4,4,True
724,724,5,4,4,True
725,725,5,4,4,True
726,726,5,4,4,True
727,727,5,4,4,True
728,728,9,4,4,True
729,729,4,4,4,True
730,730,4,4,4,True
731,731,5,4,4,True
732,732,5,4,4,True
733,733,4,4,4,True
734,734,6,4,4,True
735,735,6,4,4,True
736,736,5,4,4,True
737,737,5,4,4,True
738,738,4,4,4,True
739,739,5,4,4,True
740,740,5,4,4,True
741,741,9,4,4,True
742,742,5,4,4,True
743,743,8,4,4,True
744,744,5,4,4,True
745,745,5,4,4,True
746,746,8,4,4,True
747,747,5,4,4,True
748,748,6,4,4,True
749,749,9,4,4,True
750,750,3,8,8,True
751,751,5,4,4,True
752,752,4,8,8,True
753,753,5,4,4,True
754,754,5,4,4,True
755,755,3,10,8,False
756,756,5,4,4,True
757,757,6,4,4,True
758,758,5,4,4,True
759,759,24,4,4,True
760,760,4,4,4,True
761,761,5,4,4,True
762,762,6,4,4,True
763,763,5,4,4,True
764,764,5,4,4,True
765,765,5,4,4,True
766,766,5,4,4,True
767,767,6,4,4,True
768,768,5,4,4,True
769,769,6,4,4,True
770,770,5,4,4,True
771,771,6,4,4,True
772,772,6,4,4,True
773,773,6,4,4,True
774,774,11,4,4,True
775,775,5,4,4,True
776,776,6,4,4,True
777,777,5,4,4,True
778,778,5,8,8,True
779,779,5,4,4,True
780,780,6,4,4,True
781,781,6,4,4,True
782,782,5,4,4,True
783,783,5,4,4,True
784,784,5,4,4,True
785,785,5,4,4,True
786,786,5,4,4,True
787,787,5,4,4,True
788,788,4,4,4,True
789,789,6,4,4,True
790,790,5,4,4,True
791,791,5,4,4,True
792,792,4,6,4,False
793,793,5,4,4,True
794,794,6,4,4,True
795,795,4,4,4,True
796,796,5,4,4,True
797,797,5,4,4,True
798,798,9,4,4,True
799,799,5,4,4,True
800,800,5,4,4,True
801,801,6,4,4,True
802,802,6,4,4,True
803,803,4,4,4,True
804,804,5,4,4,True
805,805,5,4,4,True
806,806,6,4,4,True
807,807,11,4,4,True
808,808,4,4,4,True
809,809,5,4,4,True
810,810,6,4,4,True
811,811,6,4,4,True
812,812,5,4,4,True
813,813,5,4,4,True
814,814,6,4,4,True
815,815,8,4,4,True
816,816,8,4,4,True
817,817,4,4,4,True
818,818,5,4,4,True
819,819,5,4,4,True
820,820,10,4,4,True
821,821,5,4,4,True
822,822,6,4,4,True
823,823,6,4,4,True
824,824,5,4,4,True
825,825,6,4,4,True
826,826,4,4,4,True
827,827,4,4,4,True
828,828,4,4,4,True
829,829,6,4,4,True
830,830,5,4,4,True
831,831,6,4,4,True
832,832,5,4,4,True
833,833,5,4,4,True
834,834,4,4,4,True
835,835,6,4,4,True
836,836,5,4,4,True
837,837,6,4,4,True
838,838,6,4,4,True
839,839,3,8,8,True
840,840,6,4,4,True
841,841,5,4,4,True
842,842,6,4,4,True
843,843,1,9,9,True
844,844,5,4,4,True
845,845,6,4,4,True
846,846,5,4,4,True
847,847,4,4,4,True
848,848,5,4,4,True
849,849,5,4,4,True
850,850,5,4,4,True
851,851,7,8,8,True
852,852,4,4,4,True
853,853,6,4,4,True
854,854,10,4,4,True
855,855,5,4,4,True
856,856,3,8,8,True
857,857,5,4,4,True
858,858,6,4,4,True
859,859,11,4,4,True
860,860,5,4,4,True
861,861,5,4,4,True
862,862,5,4,4,True
863,863,5,4,4,True
864,864,5,4,4,True
865,865,4,4,4,True
866,866,5,4,4,True
867,867,8,4,4,True
868,868,6,4,4,True
869,869,6,4,4,True
870,870,7,4,4,True
871,871,5,4,4,True
872,872,3,8,8,True
873,873,8,4,4,True
874,874,5,4,4,True
875,875,7,4,4,True
876,876,11,4,4,True
877,877,6,4,4,True
878,878,8,4,4,True
879,879,5,4,4,True
880,880,5,4,4,True
881,881,5,4,4,True
882,882,10,4,4,True
883,883,5,4,4,True
884,884,5,4,4,True
885,885,4,4,4,True
886,886,4,4,6,False
887,887,4,4,4,True
888,888,5,4,4,True
889,889,5,4,4,True
890,890,5,4,4,True
891,891,5,4,4,True
892,892,6,4,4,True
893,893,5,4,4,True
894,894,6,4,4,True
895,895,6,4,4,True
896,896,6,4,4,True
897,897,5,4,4,True
898,898,4,4,4,True
899,899,10,4,4,True
900,900,6,4,4,True
901,901,6,4,4,True
902,902,5,4,4,True
903,903,5,4,4,True
904,904,5,4,4,True
905,905,6,4,4,True
906,906,6,4,4,True
907,907,9,4,4,True
908,908,5,4,4,True
909,909,5,4,4,True
910,910,6,4,4,True
911,911,5,4,4,True
912,912,6,4,4,True
913,913,5,4,4,True
914,914,5,4,4,True
915,915,5,4,4,True
916,916,5,4,4,True
917,917,9,4,4,True
918,918,6,4,4,True
919,919,4,4,4,True
920,920,5,4,4,True
921,921,5,4,4,True
922,922,8,4,4,True
923,923,6,4,4,True
924,924,5,4,4,True
925,925,5,4,4,True
926,926,5,4,4,True
927,927,8,4,4,True
928,928,6,4,4,True
929,929,6,4,4,True
930,930,5,4,4,True
931,931,4,4,4,True
932,932,6,4,4,True
933,933,5,4,4,True
934,934,6,4,4,True
935,935,5,4,4,True
936,936,9,4,4,True
